5000 25000
147 445 53
4328 3811 71
672 2401 50
4349 3291 58
1063 3364 24
1257 2642 78
825 3355 60
661 3461 92
926 4308 78
2276 54 78
4528 1553 76
3832 2234 87
1102 2906 40
651 2255 31
9 4670 95
3184 2279 90
2961 4456 45
3520 117 58
4911 2395 67
2941 4671 73
1770 551 27
1045 4383 61
483 1837 19
3674 2489 26
157 3850 96
3 2034 27
2492 1347 83
4689 4867 100
346 1131 47
1664 424 18
4389 2194 70
2315 4592 5
3827 1427 43
4597 1454 84
2622 1611 34
1669 1614 20
2995 459 67
129 1500 86
2380 1846 69
2026 4863 45
1343 4252 92
2564 2919 84
3169 3098 63
1963 2695 17
3246 317 80
4731 3338 47
4602 2685 6
4468 2814 6
1905 194 4
1826 3572 19
2170 1267 71
1061 3832 90
896 3353 40
3511 316 35
2579 4914 4
3259 4645 42
1905 4247 27
1010 67 93
2967 3324 39
3122 150 11
3141 2321 79
2411 4734 63
953 631 16
2592 4142 84
3279 1721 50
4282 1332 47
4976 3237 46
2002 599 13
3195 4918 37
933 3041 40
3596 1182 13
1174 4945 47
288 898 78
2755 4843 72
538 4474 46
939 3756 78
985 3732 16
1630 2087 67
2342 1634 86
2730 3919 27
4621 2515 9
3833 41 6
2780 1681 57
3709 4436 100
133 4974 74
3278 913 82
2755 3250 67
470 4880 6
137 3574 40
1074 2657 11
3700 2278 79
3860 1112 72
3965 244 54
1321 305 90
4872 438 17
2897 3716 82
1031 1472 33
4249 3294 13
4554 3431 88
2845 857 45
55 4557 75
2485 4769 87
4957 87 83
4110 1408 89
2699 2633 27
2615 530 96
4797 2913 68
229 2162 62
1893 1716 46
2132 913 3
3676 2321 13
3851 4806 82
1489 4763 69
724 3873 30
3912 2925 63
3890 540 45
2585 1689 59
4104 3270 73
2566 164 90
2163 2296 55
1265 2325 76
2629 2528 83
2411 4017 98
3631 4741 24
1260 5 49
2874 248 41
1371 2833 31
2781 3290 53
1353 2208 69
2994 4371 66
549 1988 43
424 4618 71
1458 3381 40
2256 2012 34
3279 4625 91
3579 2499 39
4419 3870 25
3301 1651 15
1806 4357 23
474 2351 46
2791 2900 34
2433 3325 4
4603 4783 85
3495 3391 50
2128 3022 75
2118 1601 26
3709 2373 49
3133 2026 52
2199 3832 9
2121 4307 61
4118 2098 61
1751 884 38
1707 487 74
43 334 65
392 2462 88
1718 933 41
544 994 14
4592 4127 93
1643 1326 25
4404 4799 84
3164 3917 35
4824 2020 19
2514 3727 58
4987 3771 93
851 515 7
1090 2234 92
2931 4130 86
3496 3722 13
1088 1717 91
3865 2473 90
948 637 59
2834 1814 80
4252 4328 59
2510 4315 82
2454 166 98
4860 2609 84
904 1892 14
1589 388 88
2754 2829 5
244 1694 79
3886 3994 68
2796 1829 82
3727 1081 10
3386 4943 77
4519 2397 96
4816 3610 5
3699 4514 97
1712 1103 37
4799 209 66
956 1806 60
4586 692 7
205 4840 36
1287 3568 69
3048 3306 13
4125 2825 62
1720 3994 72
3276 2693 38
372 758 94
4208 1909 3
874 4217 9
585 155 53
4291 361 94
1178 3000 62
4147 1048 20
2059 1525 45
3720 4597 39
344 2873 85
2833 3245 95
1426 3806 56
229 1032 74
2189 1617 81
1194 2261 42
3687 3439 94
1100 2586 95
1819 997 20
1715 4718 18
606 1414 91
2190 4247 89
2236 674 95
4191 2255 27
1716 796 96
4397 1990 57
3790 2029 49
1184 3129 35
978 1300 33
3649 3016 3
918 4974 69
1061 2164 16
4449 752 42
2995 4943 49
2573 3012 98
120 2409 88
3577 2551 70
3177 87 99
363 2417 52
3547 1067 20
1449 3337 94
3469 4398 10
4737 199 62
3030 4546 57
3579 3471 21
2628 3592 30
2315 3521 34
1736 1698 21
2935 2061 39
3138 609 58
1357 3410 95
902 1880 46
2611 2969 97
1424 999 44
1532 4578 15
4653 3558 7
1534 2226 28
967 3962 78
488 1897 40
3778 1387 1
3135 2744 11
2181 3646 43
626 2609 12
623 385 12
166 1918 42
4532 1571 1
1139 4457 27
2618 425 89
796 2265 39
2387 2395 26
4587 530 23
1549 2711 21
392 4690 83
3555 313 68
1366 1831 86
1460 1363 9
112 3854 67
4638 2825 44
4478 3621 9
2568 2360 4
2046 1947 86
4268 3496 49
2840 240 39
4022 3796 4
1942 1514 35
427 2974 51
3188 3086 57
4054 4076 82
3049 4907 55
4309 2475 15
2964 873 62
2149 1493 11
397 4334 51
4688 4708 47
4291 1650 62
726 3430 88
1228 1618 27
584 2024 55
2766 73 62
1272 4382 90
787 2346 15
3600 847 9
4910 2596 43
1461 2284 3
3159 2928 54
1372 6 36
3912 1234 6
4538 1818 30
1944 936 55
4258 2209 89
399 4348 87
2413 2948 86
921 2859 82
115 672 19
4018 3831 47
923 1556 5
2610 468 39
915 1358 9
1244 3302 98
4350 2560 59
3190 2959 7
4376 373 7
2761 1294 66
94 2762 90
4712 3132 22
3610 407 30
3866 3017 98
4004 3932 56
3665 1528 58
614 878 19
1124 4068 30
4630 4796 3
2436 2557 50
4454 4003 12
2143 3716 96
16 3678 3
4445 2545 20
694 2901 52
1949 2918 32
2859 4884 10
1329 1008 30
2758 1990 26
913 779 35
362 1585 38
3925 3728 6
620 97 37
2722 4542 34
2841 237 35
3244 3538 6
175 2749 90
4336 4078 99
3917 3189 41
1942 4102 20
228 4464 5
2517 3389 86
4875 4009 83
2263 3083 77
2196 2276 66
30 520 5
2135 695 6
477 1383 85
4827 300 74
1167 3594 28
4639 174 92
3343 4043 33
3480 3918 94
2362 1181 77
2139 3377 53
4856 4760 25
1112 3247 72
118 3724 55
3202 4903 55
827 1071 1
2554 710 75
97 405 18
1029 238 89
2322 2600 22
3050 1091 52
1054 948 12
4578 2060 11
149 3530 88
3455 1732 91
2061 3911 14
4261 2817 76
1635 2914 82
4404 295 72
1092 3969 24
314 3371 16
4265 4425 16
4328 4003 28
3990 504 11
2377 3959 95
668 2372 7
1381 1633 76
4157 4620 91
3690 4025 38
3461 1469 8
3536 3135 79
4703 3752 57
3170 4432 60
50 3423 17
460 800 28
3954 2820 1
1360 4202 34
2936 4711 7
3778 4753 84
1267 4566 53
1374 3102 41
1205 2806 93
461 976 78
72 1026 1
188 1486 53
1968 441 74
4768 3153 28
553 2441 39
2311 2571 44
3094 3839 10
1699 1565 64
3439 2770 70
283 3231 99
1560 4656 77
2612 1196 64
4465 3164 57
4138 4284 62
4365 4838 56
655 2149 27
1698 1596 66
2307 3295 84
3722 1734 54
1592 3369 38
3142 4930 94
718 3894 42
1133 3359 7
1989 3849 91
3703 3214 81
2858 3869 83
936 1919 79
2854 578 74
1337 4301 8
2590 893 29
4779 387 11
1624 1105 6
4666 2239 65
872 580 15
2714 4283 81
4395 3493 3
4577 4430 22
1355 2284 1
2780 4973 2
939 2563 47
2467 3695 34
278 319 91
1983 4985 30
3399 2209 11
3665 4924 46
3498 671 92
2200 248 22
2821 2955 58
373 735 31
2226 1674 46
1324 493 41
809 771 13
1400 4106 50
581 2506 60
343 2523 36
741 1021 7
4632 3221 7
2953 2395 62
1262 4120 49
4544 2699 75
389 4023 68
1282 1185 40
3846 2585 98
1395 4518 4
1154 4862 80
2189 603 1
3895 1587 75
2201 892 22
4814 2154 94
3162 1698 93
888 3439 17
2756 1073 54
1747 4919 39
4844 1315 9
1800 3821 71
1279 2363 26
3131 1258 13
3205 4812 5
3378 978 11
2672 493 61
4664 1381 1
2032 489 26
585 2236 46
3075 2081 13
84 3881 34
3306 1512 97
3484 4643 8
248 4201 72
2905 2579 50
2715 251 95
1928 1268 77
3228 3300 66
1953 238 55
1950 3313 36
3262 4749 69
3396 3056 81
2244 2892 76
2351 3140 77
3622 1045 57
2224 113 60
1318 2041 28
3146 1621 81
464 4926 19
18 1877 32
3005 1491 82
1225 1239 90
957 3484 82
332 835 74
3909 810 72
1417 3034 85
4176 704 78
4556 3851 99
3236 4315 77
2154 685 6
737 3690 98
4070 1267 37
1811 2224 21
2444 2556 9
1218 2817 19
2389 4234 5
25 4763 9
4702 4319 12
2352 2555 79
1280 1061 64
2086 3150 6
4383 2221 73
4271 384 49
2644 2829 6
1852 399 23
3222 2788 10
2626 4165 73
4086 219 92
750 3923 99
1728 203 12
4744 2289 62
2801 3024 35
2126 2296 72
3674 1292 1
4131 3144 100
1054 1366 40
3563 344 5
2187 782 76
130 1532 99
1980 4613 2
4891 4357 44
2304 3510 20
3291 1988 68
4662 663 60
214 4794 4
4813 2200 22
4904 2115 18
4160 4302 1
3635 784 85
2033 2764 98
1986 2655 7
581 1312 18
2201 4603 58
3820 617 21
380 831 68
1435 644 20
209 1900 36
4326 1060 90
4226 4695 75
2011 3080 39
760 66 47
3867 648 59
1836 4201 62
1793 3021 79
3766 3401 10
533 1189 6
852 1398 58
4639 724 18
2729 1303 13
1603 4666 45
4593 426 11
239 645 11
2197 2481 12
110 627 86
2288 4393 39
1649 1278 28
3006 2130 26
1263 3122 3
1932 851 58
2296 3806 24
740 3399 2
4251 3639 48
1113 836 81
2177 947 8
1262 4587 53
100 2589 31
1480 1947 14
4257 4563 36
2759 1495 87
3916 144 45
1091 884 44
3693 1487 35
3292 2601 72
372 4778 71
4432 2392 10
2884 2492 51
2615 324 99
828 4582 14
2163 3693 9
701 3962 5
3045 53 90
140 98 29
875 3390 82
3798 115 12
4020 4547 4
181 2431 49
3932 46 73
982 2226 7
2595 4389 1
2055 1442 15
1660 839 68
3501 2332 19
1829 4559 61
4111 3357 76
2522 3729 23
4678 3910 7
4326 4194 5
650 176 32
1557 2771 73
2509 4827 16
2423 2839 7
3742 1340 39
160 3169 98
1321 3632 7
3948 2507 88
1123 2185 51
729 1511 45
1733 2161 22
1316 70 45
289 2579 72
2056 2 63
4662 3745 3
953 3905 73
1802 1578 57
1009 1879 64
1648 4354 49
1198 1435 12
4943 3168 74
216 837 96
3260 1126 76
2484 3182 78
4546 4196 23
2949 149 81
873 3304 11
2429 665 42
2845 2313 96
4093 3512 31
4557 3455 52
2182 23 89
4877 3283 15
152 767 49
430 314 45
804 4615 47
1436 488 51
3647 4269 16
4088 2114 81
236 2560 93
1466 2117 100
2217 4299 23
3805 528 59
2871 681 26
119 2463 92
2916 4619 7
2214 1056 47
4816 1055 17
3083 1495 83
3663 1731 95
4108 3198 64
3007 415 63
3282 573 92
1840 3444 25
2517 4916 88
3509 4184 59
467 1398 15
2914 2566 70
982 649 18
1164 664 49
1611 4772 47
4174 4132 15
2389 2414 88
1132 606 84
556 3123 100
3795 1632 36
1653 2100 86
1920 1366 52
3241 2348 1
1058 4864 66
607 1475 90
4705 650 22
571 3039 36
2010 523 94
1894 1079 18
3045 1226 2
3381 2879 54
1466 4799 20
3470 3041 20
1122 4099 85
3087 1058 12
2529 2116 14
4750 2687 5
738 4698 28
2331 2944 7
2048 989 85
1102 722 65
2255 3541 16
1127 2011 9
2346 3133 61
4782 2573 19
3694 102 87
4607 4852 75
1264 590 25
2091 2922 69
350 1322 58
4834 2424 33
2198 1032 74
2066 2159 85
4974 857 18
3334 640 43
4105 686 45
1991 1645 98
2565 2909 40
541 1 14
109 351 89
2019 1537 13
4651 3736 97
824 2154 56
360 2128 66
3029 1815 6
3272 920 44
3616 2911 89
165 1829 99
3657 2370 52
70 3832 3
4158 851 92
2023 502 28
919 2678 34
3327 4390 63
1592 2419 30
1849 2043 50
2792 660 13
380 2177 42
2230 834 65
4081 2257 97
2635 2767 48
2727 1142 2
2906 2062 32
240 1741 74
1054 3333 93
3683 1534 37
3584 4326 49
1396 1058 78
2390 3289 65
754 3722 74
4302 1358 41
3701 437 84
3602 4695 98
3885 4935 39
3558 2341 24
2002 2376 58
2490 960 36
4990 2357 94
4668 4747 35
1532 1853 58
3357 1155 68
1597 4856 57
2332 4810 52
1481 3695 40
1019 3605 81
1594 1959 10
3703 4450 70
138 4440 27
3984 460 26
2470 1992 79
4679 1701 34
3246 3299 90
4954 1983 100
6 3465 47
2697 836 52
2729 2431 12
138 2486 14
3508 3977 54
4234 4313 15
2412 1783 59
1090 1463 61
924 1061 12
613 1016 95
1465 2374 12
1011 71 49
515 2800 32
1978 4291 18
2891 2799 47
4596 3385 60
1762 797 44
2273 1888 59
3133 4164 20
4996 4777 88
3842 2594 62
1154 3606 85
4302 473 38
1233 2451 29
2002 1694 28
3101 2642 65
2160 4405 15
4355 1678 55
3013 1163 19
4085 1159 96
1172 1 43
634 2507 49
1518 1809 74
1555 4394 25
2235 2749 71
714 850 13
2579 4362 70
1593 3718 100
199 3083 63
1617 3520 74
4164 4693 28
4306 1679 35
4406 4549 45
4979 2457 91
4355 4692 92
425 407 42
490 4338 57
1311 2283 27
3811 2482 10
2473 4099 83
3647 3263 28
2526 2570 7
2560 1976 8
756 3308 65
3347 2663 58
1390 4441 17
3932 1283 55
2188 2594 38
514 1405 20
3275 231 71
909 230 34
3236 2756 56
2242 316 85
2150 1073 93
866 772 8
2923 2162 49
3091 2446 84
1245 986 79
3034 2852 36
953 2480 67
675 3389 97
2309 1626 5
4216 3868 22
3100 2370 47
1644 3237 71
2852 2512 85
4852 604 32
3136 3201 70
366 1236 23
4001 3541 3
4220 4217 92
4668 2878 18
2873 2094 39
2746 1547 61
3692 3191 50
3114 2395 63
4698 2248 19
81 1736 72
1451 2102 8
673 1103 2
3727 323 71
170 4992 1
1888 2865 95
178 1963 94
2190 655 86
2440 121 33
1554 4819 81
2624 1253 17
1895 2704 19
3755 4729 75
4156 4808 50
1478 4978 42
1678 3218 59
324 3396 22
518 587 29
255 4379 50
2387 933 22
1768 3557 75
4236 452 31
3807 4207 12
4481 4715 20
1830 2545 98
524 4223 17
3434 4548 65
1956 1418 52
3836 1673 83
4486 4060 16
2659 2180 73
733 1417 78
4215 1576 37
2426 2409 53
445 4239 98
4794 1115 74
1010 4550 74
3327 2858 92
1230 1694 65
3513 2532 25
1728 191 58
4853 2276 27
3430 1491 3
3918 3917 12
4122 714 3
520 509 19
3845 2871 21
1718 1198 79
2361 2429 73
3325 2294 58
4701 4022 49
3258 227 26
4584 9 69
3838 3928 87
4149 3050 53
52 4922 14
3422 3767 86
1342 1837 36
3472 4198 17
2296 3875 11
3653 3577 86
1554 3187 13
1731 4124 23
3399 2962 51
337 3464 53
2990 3516 76
2503 3290 95
1240 984 33
1176 4456 83
4892 3104 59
2255 1758 88
3640 4664 27
252 1395 3
3226 4794 66
128 132 82
81 4474 50
1308 1977 40
1302 3218 76
4486 746 32
1869 638 88
4479 4245 46
2018 2885 62
2744 3138 57
3947 2716 52
4464 2845 36
3445 2926 10
2294 4234 87
785 1888 57
260 1375 3
543 4596 94
3930 4075 39
428 2445 77
1589 189 15
4146 488 83
2849 1304 28
1684 1101 6
1345 3395 40
2983 532 29
2840 792 56
4794 2687 52
3739 1618 79
1930 3398 24
3006 4987 65
3572 485 6
1854 3334 10
2982 1370 12
3387 2715 59
4379 699 92
2259 4891 36
2866 1037 76
1717 4777 94
2347 3059 92
422 1065 31
3686 4637 17
3791 1491 3
1553 825 26
4064 565 93
2674 1296 44
1817 3555 35
3105 2773 25
2080 4490 54
2673 3189 13
3016 3611 78
4698 3649 67
514 3793 10
2369 346 36
594 762 53
4238 4788 49
3582 1606 56
4168 4711 29
792 1791 71
3545 816 60
4357 184 23
1234 4882 24
452 1749 17
1162 470 15
2697 2416 29
2501 1654 18
2249 236 76
1904 4405 87
684 197 30
3954 95 98
1765 4452 34
4539 2039 68
962 2491 17
2531 3653 87
4445 2702 3
3474 203 10
3643 3804 46
418 2060 51
3256 2744 1
2885 3050 48
1034 1167 100
4367 2058 91
3934 3021 35
1603 1904 40
4741 1349 95
296 1175 50
2505 1170 55
4950 1588 15
3153 4844 12
2905 4081 14
2752 1467 34
3403 2186 92
2446 2473 65
332 4076 69
1871 169 71
3817 465 98
967 4322 69
3273 625 57
2639 3778 54
4750 3035 87
2616 787 55
1649 542 93
2740 2988 66
3205 3320 94
1925 1544 64
1995 361 81
945 2680 4
4713 953 29
1421 3593 59
4326 4695 94
1313 2311 33
1119 3960 75
3111 3053 16
2577 1258 36
2470 4535 32
3885 2883 46
766 3828 26
3321 4893 32
149 1314 25
3459 641 72
4804 3306 84
1936 4425 96
962 3888 49
2977 2817 59
4665 288 95
2896 525 30
2841 1291 10
1819 4612 3
1750 1113 17
1626 4572 10
1197 4376 68
4432 2664 93
1628 3627 34
3228 2956 51
1087 2621 39
4833 1870 65
2814 1063 8
4623 2882 73
1325 4632 86
693 2610 11
703 3808 39
370 4592 4
815 2572 83
148 801 91
2298 3240 13
1089 4425 35
405 2239 98
2364 1862 81
3936 3187 65
2974 3880 76
1584 935 36
922 2658 28
4277 3473 53
1259 4973 54
2550 3623 46
2814 1064 71
1300 1469 10
4497 186 24
1929 4122 63
3994 2096 43
21 3680 31
4856 955 89
635 232 14
339 2844 39
844 1746 14
4589 912 79
4111 2212 100
872 1709 86
4495 4991 61
2657 337 9
1052 358 42
1734 1566 97
74 3553 29
3239 3893 25
1377 4737 71
4490 4327 83
20 4790 95
2020 663 57
557 158 100
3217 4168 37
4326 1572 47
467 3306 13
2563 3380 18
1243 1619 11
4120 4348 1
2390 190 80
2925 211 70
4319 3583 33
127 4140 44
926 2358 12
3414 3036 84
1260 3503 42
2024 2418 22
1342 13 41
904 485 41
204 2876 31
183 2153 42
4953 1472 25
1737 2952 18
3680 230 28
1143 3645 64
178 1257 19
2519 3282 89
3240 976 54
1932 1880 40
1324 2085 68
4555 2268 21
4348 3573 45
2725 311 49
242 343 80
1469 1487 77
2084 1665 86
1202 537 68
442 129 96
4695 2062 77
786 4738 62
1105 4293 82
2225 3642 8
2522 1367 71
770 2961 14
601 4430 53
4077 1514 19
1515 4068 8
2234 862 37
3930 1909 51
2506 2696 90
4519 3801 83
152 2379 77
4359 4901 96
229 671 57
1443 2625 39
495 1702 5
2565 3217 73
1524 1804 35
4261 734 45
1763 3240 93
2652 4111 46
4187 4263 25
4363 4975 78
3611 204 2
4467 2999 27
1106 4847 81
610 3764 51
535 289 55
1321 902 89
4017 2665 81
761 318 92
1307 857 7
583 1572 82
4761 183 39
2314 1003 90
1140 3461 37
3020 423 54
4470 958 43
2724 3632 97
3064 4001 62
1644 4763 32
687 2422 89
346 3005 62
3627 4118 97
4817 1432 100
4007 2572 61
4395 1945 85
4900 1415 95
4342 492 79
1038 3556 81
1752 1553 44
2783 2240 18
4672 2586 23
4485 2566 94
4481 2383 26
1833 2742 51
1293 3490 96
2529 3390 63
1076 4085 55
3254 1475 64
4434 3227 17
1729 1011 57
2798 2035 96
521 2872 62
66 3705 97
1043 538 92
4593 3184 82
1440 2065 72
4703 3141 9
4809 1396 85
4824 2182 12
40 264 75
3849 3062 62
244 4935 34
4205 1 40
3253 1045 30
44 1990 14
325 3431 80
349 4486 21
809 647 69
1393 472 52
1557 1864 68
4083 713 30
3645 957 66
2430 1514 19
4921 4768 16
2951 1164 7
516 1490 90
3795 3191 28
1568 4000 75
736 1746 99
3439 3303 64
2758 3738 77
3788 3735 87
1105 1166 53
3423 2439 73
4491 390 38
1197 907 80
2686 1054 23
13 2622 75
4339 4711 21
4138 4502 76
2153 2261 15
881 2401 50
567 4858 68
4472 4633 8
3144 4124 50
4333 321 9
2012 4359 16
4234 4372 90
1809 64 53
2481 4202 56
1457 1355 69
523 2236 22
3324 4156 80
2292 3628 13
51 3124 90
4552 2458 11
1313 4470 71
4128 57 95
917 3218 11
3770 699 13
2477 3508 20
3445 4031 9
4518 2356 17
4097 1000 97
4661 2403 21
4350 1955 31
713 3268 54
1435 2396 63
2881 4666 81
4392 3436 32
1456 913 41
1228 710 24
4588 228 80
3456 677 32
952 1690 35
2924 2393 43
2355 3106 11
3960 893 60
622 3774 78
502 4518 14
3785 975 79
4225 2203 41
1401 3143 21
4580 1599 98
1464 2551 40
4398 1827 33
640 534 91
1503 4494 36
1114 116 11
391 1970 29
4456 756 56
4434 1333 11
2826 2734 54
1446 2315 53
743 131 56
4434 4529 36
519 1522 70
1061 4377 65
2497 491 81
4059 2234 4
139 1690 60
2195 2476 93
4157 302 28
2911 1748 95
4615 3843 26
223 4629 7
2658 148 29
627 1210 58
3091 59 49
2024 4118 35
2927 609 77
938 4156 53
3930 3314 7
4657 2577 7
403 2192 2
4928 3767 32
1687 1425 32
3615 2053 94
1273 1496 53
773 4872 23
2508 4151 85
3636 89 41
2241 372 55
1147 29 32
4506 1785 77
3059 1713 44
1242 3400 22
4574 3368 27
1819 993 75
4124 3118 48
546 626 51
3930 4263 93
2823 1504 65
3677 4003 94
3461 4861 31
1789 2921 45
3884 515 97
2405 89 17
4331 1909 10
4106 1033 29
105 2931 7
1607 3214 22
3199 1037 78
163 1066 34
3509 879 47
3639 4020 20
1835 2905 36
3432 310 77
4748 994 86
3410 1452 71
190 2909 55
3948 4516 21
1970 2716 10
4199 4231 28
1784 2740 8
4231 1380 28
950 4567 85
3185 2999 48
1862 4100 42
3799 3862 46
3122 4052 55
1728 3000 23
3548 1322 39
4109 522 23
736 3658 63
4595 2889 95
2475 3840 63
3259 3377 14
706 239 14
499 391 28
3096 4865 80
2250 1593 33
3625 1493 55
2715 602 29
1037 1338 88
2100 934 29
894 3409 69
608 3020 99
3322 3727 90
1487 578 81
3515 3675 46
946 2277 91
1378 902 84
4485 3618 38
4465 4655 77
3104 1755 63
4633 4002 24
1353 962 44
1451 4284 23
3141 2124 2
1573 639 77
4871 2937 54
4761 668 57
2497 1505 27
834 970 82
1862 427 90
3824 60 44
547 1413 6
1643 4217 91
1465 2358 15
1866 283 6
942 154 43
3648 1268 63
2256 3765 68
4482 951 39
2715 2814 66
2704 2990 78
3047 3538 43
4353 1533 60
1295 2998 70
361 1217 54
1418 2159 60
412 2159 28
75 4415 45
1242 249 97
4732 2965 11
3649 669 1
2626 69 91
4369 774 76
1680 3421 75
1350 134 92
2655 1552 3
4114 1964 15
1842 2039 82
4686 4634 32
4834 4366 49
1444 3016 70
2397 642 39
3239 1363 65
615 3044 86
2341 746 20
3932 4753 24
386 3867 41
4000 2061 32
3382 3100 66
3013 2934 33
1961 731 1
4282 4480 95
321 2719 59
3485 4686 55
1423 2027 53
4494 2311 6
4118 2698 25
2058 1698 87
3389 80 39
707 4445 73
2391 2758 56
2091 2041 88
3785 3714 60
3195 3551 46
2001 4974 26
1553 821 37
2210 1291 35
1735 4701 34
4673 4442 66
711 149 12
1035 2540 22
3443 4631 63
330 4769 77
1289 2964 29
3287 1318 55
2312 4223 76
3648 1434 67
2683 4521 68
4768 546 11
1933 2609 12
4896 3644 53
618 3439 36
4732 3770 5
2561 1411 22
2589 4698 40
295 3362 15
3823 2011 1
3641 1046 22
1809 814 68
771 4099 29
4882 348 74
2886 966 65
522 2050 87
4278 4611 99
2351 3552 49
1742 3848 64
357 4023 75
1757 2664 73
4031 825 39
1850 1596 38
2279 2831 86
2704 2069 4
1568 3943 55
555 3222 18
2305 1925 71
105 3668 19
1268 377 42
794 2134 58
1366 1165 84
4104 4368 80
2294 1647 63
831 4351 33
335 2271 28
3241 2826 50
758 1483 28
1828 1589 96
3098 2857 73
3391 3652 59
1349 18 77
1484 475 45
3215 2769 92
2778 3600 95
762 287 66
2689 3528 45
4191 639 28
2618 3819 17
4713 1918 27
3537 1661 79
4495 4362 49
2971 846 76
2167 4062 45
3010 3192 46
3204 3954 33
2022 2995 14
3666 2186 53
1793 1156 72
2862 2221 42
1788 758 56
718 1606 18
1018 929 17
1794 3097 31
1690 2459 23
3835 2016 29
2620 4038 24
1285 4056 63
589 2201 19
3712 63 41
3754 3203 51
3161 273 57
1930 1292 87
1546 4438 36
1576 1128 95
4798 1316 63
4678 288 1
1202 1573 57
1264 3514 11
3834 2226 74
2274 2332 30
2825 493 3
1333 2424 95
771 322 85
3306 3251 66
4653 4401 82
3015 4080 22
1768 282 47
4576 2898 61
4586 1732 87
1012 359 72
641 3184 17
543 4517 93
3090 1641 16
74 4947 67
4539 952 20
1672 320 100
4093 3440 34
4439 3016 84
4651 3955 17
2090 4967 76
1861 608 12
3477 1151 81
3870 4241 22
937 668 22
1255 1559 26
974 3232 98
1126 3677 38
1559 4469 55
1243 4120 10
4011 1210 29
2138 4423 37
4801 4253 40
1981 4475 34
2155 1764 2
3628 3019 13
1053 345 97
151 2823 75
2688 735 44
4594 1978 16
455 2341 79
1283 831 54
4071 632 7
3011 3965 34
2544 1120 98
4097 1100 69
2209 2154 15
4906 3657 38
2632 2697 73
4827 3644 3
1142 4099 96
20 1735 27
4674 806 59
4932 169 77
4666 2713 49
2515 3162 50
3384 1724 4
4598 2982 13
4987 614 10
1112 441 54
4214 2935 6
2362 2956 41
4988 3982 99
4599 266 69
4527 4932 34
575 2448 97
2724 832 73
2027 1782 55
2691 3121 69
4701 4233 62
1706 4800 97
2811 2162 5
2003 3502 87
2002 4453 6
3522 3980 90
2755 4556 38
1503 2280 22
3327 660 56
1781 3351 78
2201 4404 63
3062 1111 63
3211 274 77
1315 2278 80
4754 632 85
3459 506 66
3448 4613 22
2238 2469 54
3211 796 14
2319 2578 18
4548 1131 22
1010 546 85
2273 3757 60
3401 1424 90
1680 1178 74
765 989 80
182 790 45
4155 3028 14
408 2591 11
3674 4910 41
291 4458 24
2664 1821 70
2501 4094 79
1260 3847 4
1 528 34
726 2645 24
1957 4179 14
2801 3334 94
1115 94 85
1577 3768 48
969 411 58
1492 3076 79
3914 577 25
92 3189 73
2695 4542 53
4181 268 50
304 2225 29
3569 26 15
1214 2493 9
1450 422 78
1597 1391 89
2555 4236 17
1685 3150 46
4910 3242 87
1982 2290 29
934 1471 49
3883 3127 74
2363 1696 53
4177 4262 98
1085 712 21
3114 2310 64
4203 1217 100
1071 2902 50
3517 4164 45
503 1146 35
3384 3432 58
1532 3667 85
1906 1030 33
10 1559 95
607 2645 59
2979 759 69
1743 1314 38
4742 2386 93
2244 2255 57
2988 4110 56
1022 2494 40
1879 4027 8
2215 2285 90
4247 3647 50
1893 606 95
251 4938 6
2272 1681 21
1861 2775 59
705 19 14
3714 3007 76
2869 381 71
3160 3612 50
767 827 87
757 1426 86
2306 4671 92
2852 4923 82
4157 3547 63
1777 408 91
3135 2466 10
3100 1180 70
2176 401 3
98 3561 16
2047 4329 43
3985 1438 22
4570 3744 93
2113 1596 68
4595 753 15
109 3883 76
3399 2018 42
3061 1471 74
2082 3647 75
1484 3745 36
4499 2144 17
4694 1129 55
1315 2051 51
3959 516 47
1527 1463 53
3993 1573 88
1868 1324 6
3561 737 77
1434 4171 76
1060 656 21
2896 1507 65
1764 1201 46
719 3868 97
1121 4180 14
3120 707 77
872 1052 2
3859 4273 79
216 2834 16
3045 621 88
872 1681 96
1093 929 3
3457 4046 57
4655 1117 77
1551 2238 57
3964 358 16
4193 2582 69
994 2793 42
